date,nb_patients,jour_semaine,weekend,mois,hiver,patients_hier,effectif_present,taux_absenteisme,nbre_lits_dispos,panne_materiel
2021-03-11,272,3,0,3,0,255.0,328,0.16461538461538464,142,0
2021-03-12,274,4,0,3,0,272.0,329,0.16269230769230772,124,1
2021-03-13,290,5,1,3,0,274.0,329,0.1630769230769231,135,0
2021-03-14,244,6,1,3,0,290.0,327,0.16461538461538464,145,0
2021-03-15,266,0,0,3,0,244.0,326,0.16153846153846155,135,1
2021-03-16,275,1,0,3,0,266.0,327,0.16538461538461538,133,1
2021-03-17,302,2,0,3,0,275.0,317,0.18,165,0
2021-03-18,234,3,0,3,0,302.0,325,0.16,164,0
2021-03-19,299,4,0,3,0,234.0,332,0.16923076923076924,133,0
2021-03-20,266,5,1,3,0,299.0,326,0.17615384615384616,163,1
2021-03-21,234,6,1,3,0,266.0,333,0.15653846153846154,148,1
2021-03-22,342,0,0,3,0,234.0,331,0.15153846153846154,159,0
2021-03-23,248,1,0,3,0,342.0,322,0.1726923076923077,139,0
2021-03-24,245,2,0,3,0,248.0,326,0.16884615384615387,166,0
2021-03-25,256,3,0,3,0,245.0,326,0.1676923076923077,191,1
2021-03-26,286,4,0,3,0,256.0,312,0.1903846153846154,152,0
2021-03-27,259,5,1,3,0,286.0,320,0.17846153846153848,138,0
2021-03-28,248,6,1,3,0,259.0,330,0.1523076923076923,158,0
2021-03-29,280,0,0,3,0,248.0,326,0.1776923076923077,124,0
2021-03-30,271,1,0,3,0,280.0,326,0.17230769230769233,138,1
2021-03-31,244,2,0,3,0,271.0,329,0.16615384615384615,134,1
2021-04-01,273,3,0,4,0,244.0,319,0.18653846153846151,145,0
2021-04-02,284,4,0,4,0,273.0,328,0.17038461538461538,119,0
2021-04-03,250,5,1,4,0,284.0,326,0.17153846153846153,129,0
2021-04-04,216,6,1,4,0,250.0,326,0.17423076923076924,129,0
2021-04-05,274,0,0,4,0,216.0,319,0.1776923076923077,143,0
2021-04-06,310,1,0,4,0,274.0,331,0.17346153846153844,161,0
2021-04-07,263,2,0,4,0,310.0,334,0.16153846153846155,159,0
2021-04-08,298,3,0,4,0,263.0,333,0.1726923076923077,132,1
2021-04-09,282,4,0,4,0,298.0,325,0.16807692307692307,138,0
2021-04-10,298,5,1,4,0,282.0,325,0.165,149,0
2021-04-11,221,6,1,4,0,298.0,322,0.17461538461538462,134,0
2021-04-12,302,0,0,4,0,221.0,323,0.1676923076923077,162,0
2021-04-13,262,1,0,4,0,302.0,321,0.17346153846153844,156,0
2021-04-14,241,2,0,4,0,262.0,331,0.15846153846153846,164,0
2021-04-15,239,3,0,4,0,241.0,323,0.175,176,1
2021-04-16,282,4,0,4,0,239.0,331,0.16192307692307692,144,0
2021-04-17,274,5,1,4,0,282.0,323,0.1676923076923077,121,1
2021-04-18,229,6,1,4,0,274.0,324,0.1776923076923077,179,0
2021-04-19,332,0,0,4,0,229.0,314,0.18115384615384617,156,0
2021-04-20,259,1,0,4,0,332.0,324,0.17307692307692307,120,1
2021-04-21,277,2,0,4,0,259.0,334,0.15769230769230771,151,0
2021-04-22,306,3,0,4,0,277.0,330,0.1623076923076923,154,1
2021-04-23,255,4,0,4,0,306.0,324,0.1623076923076923,156,0
2021-04-24,280,5,1,4,0,255.0,325,0.1719230769230769,153,0
2021-04-25,224,6,1,4,0,280.0,316,0.19384615384615383,174,0
2021-04-26,309,0,0,4,0,224.0,326,0.17153846153846153,144,1
2021-04-27,231,1,0,4,0,309.0,325,0.17423076923076924,124,0
2021-04-28,268,2,0,4,0,231.0,328,0.16846153846153847,137,1
2021-04-29,297,3,0,4,0,268.0,335,0.15692307692307692,131,1
2021-04-30,271,4,0,4,0,297.0,328,0.17346153846153844,154,0
2021-05-01,293,5,1,5,0,271.0,319,0.18269230769230768,184,0
2021-05-02,224,6,1,5,0,293.0,331,0.16346153846153846,157,1
2021-05-03,292,0,0,5,0,224.0,328,0.16846153846153847,152,1
2021-05-04,251,1,0,5,0,292.0,322,0.16846153846153847,135,0
2021-05-05,271,2,0,5,0,251.0,334,0.15615384615384617,140,1
2021-05-06,280,3,0,5,0,271.0,327,0.1719230769230769,141,1
2021-05-07,270,4,0,5,0,280.0,322,0.17346153846153844,134,1
2021-05-08,261,5,1,5,0,270.0,326,0.16999999999999998,142,0
2021-05-09,193,6,1,5,0,261.0,332,0.16269230769230772,153,1
2021-05-10,296,0,0,5,0,193.0,326,0.16999999999999998,150,1
2021-05-11,266,1,0,5,0,296.0,324,0.16807692307692307,164,0
2021-05-12,280,2,0,5,0,266.0,324,0.16923076923076924,157,0
2021-05-13,263,3,0,5,0,280.0,326,0.1776923076923077,133,0
2021-05-14,258,4,0,5,0,263.0,324,0.17307692307692307,140,0
2021-05-15,250,5,1,5,0,258.0,324,0.16615384615384615,140,1
2021-05-16,234,6,1,5,0,250.0,321,0.17846153846153845,150,1
2021-05-17,337,0,0,5,0,234.0,332,0.1676923076923077,187,0
2021-05-18,249,1,0,5,0,337.0,326,0.17153846153846153,149,0
2021-05-19,256,2,0,5,0,249.0,327,0.16807692307692307,156,0
2021-05-20,269,3,0,5,0,256.0,320,0.18384615384615385,150,0
2021-05-21,286,4,0,5,0,269.0,318,0.17923076923076925,161,1
2021-05-22,290,5,1,5,0,286.0,322,0.16923076923076924,168,1
2021-05-23,207,6,1,5,0,290.0,320,0.17692307692307693,157,0
2021-05-24,314,0,0,5,0,207.0,326,0.16615384615384615,141,1
2021-05-25,298,1,0,5,0,314.0,330,0.1630769230769231,180,1
2021-05-26,262,2,0,5,0,298.0,319,0.18,120,0
2021-05-27,239,3,0,5,0,262.0,329,0.17230769230769233,151,1
2021-05-28,262,4,0,5,0,239.0,324,0.17615384615384616,165,0
2021-05-29,256,5,1,5,0,262.0,320,0.18346153846153848,113,0
2021-05-30,210,6,1,5,0,256.0,335,0.15192307692307694,135,0
2021-05-31,319,0,0,5,0,210.0,321,0.17923076923076925,171,0
2021-06-01,254,1,0,6,0,319.0,329,0.16884615384615384,155,0
2021-06-02,266,2,0,6,0,254.0,327,0.16807692307692307,118,0
2021-06-03,274,3,0,6,0,266.0,321,0.16884615384615384,147,0
2021-06-04,259,4,0,6,0,274.0,332,0.15961538461538463,162,1
2021-06-05,259,5,1,6,0,259.0,324,0.1757692307692308,154,0
2021-06-06,227,6,1,6,0,259.0,323,0.18653846153846151,152,1
2021-06-07,306,0,0,6,0,227.0,321,0.18,150,0
2021-06-08,286,1,0,6,0,306.0,322,0.17076923076923078,160,0
2021-06-09,270,2,0,6,0,286.0,322,0.165,160,1
2021-06-10,270,3,0,6,0,270.0,321,0.1853846153846154,167,0
2021-06-11,278,4,0,6,0,270.0,329,0.17038461538461538,139,0
2021-06-12,261,5,1,6,0,278.0,322,0.19230769230769232,156,0
2021-06-13,242,6,1,6,0,261.0,318,0.1903846153846154,153,1
2021-06-14,313,0,0,6,0,242.0,325,0.17538461538461542,139,0
2021-06-15,257,1,0,6,0,313.0,321,0.17961538461538462,116,0
2021-06-16,241,2,0,6,0,257.0,323,0.17230769230769233,158,0
2021-06-17,262,3,0,6,0,241.0,327,0.15961538461538463,151,1
2021-06-18,247,4,0,6,0,262.0,324,0.1776923076923077,112,0
2021-06-19,282,5,1,6,0,247.0,315,0.19192307692307692,146,0
2021-06-20,224,6,1,6,0,282.0,321,0.17038461538461538,147,0
2021-06-21,284,0,0,6,0,224.0,326,0.17346153846153844,169,1
2021-06-22,277,1,0,6,0,284.0,334,0.165,103,0
2021-06-23,259,2,0,6,0,277.0,319,0.17615384615384616,151,0
2021-06-24,270,3,0,6,0,259.0,321,0.17730769230769233,159,0
2021-06-25,251,4,0,6,0,270.0,331,0.1630769230769231,125,0
2021-06-26,251,5,1,6,0,251.0,324,0.17307692307692307,153,0
2021-06-27,201,6,1,6,0,251.0,327,0.17153846153846153,164,0
2021-06-28,269,0,0,6,0,201.0,322,0.18346153846153848,167,1
2021-06-29,273,1,0,6,0,269.0,330,0.16538461538461538,126,1
2021-06-30,269,2,0,6,0,273.0,324,0.17230769230769233,128,0
2021-07-01,271,3,0,7,0,269.0,325,0.17538461538461542,128,1
2021-07-02,290,4,0,7,0,271.0,327,0.1719230769230769,161,0
2021-07-03,245,5,1,7,0,290.0,330,0.15846153846153846,139,0
2021-07-04,210,6,1,7,0,245.0,330,0.1553846153846154,126,0
2021-07-05,327,0,0,7,0,210.0,321,0.18692307692307694,125,0
2021-07-06,276,1,0,7,0,327.0,318,0.18307692307692308,172,0
2021-07-07,277,2,0,7,0,276.0,327,0.1642307692307692,161,1
2021-07-08,280,3,0,7,0,277.0,318,0.18576923076923077,135,1
2021-07-09,262,4,0,7,0,280.0,327,0.16461538461538464,155,1
2021-07-10,264,5,1,7,0,262.0,324,0.1676923076923077,159,0
2021-07-11,206,6,1,7,0,264.0,319,0.1719230769230769,143,1
2021-07-12,308,0,0,7,0,206.0,319,0.1853846153846154,143,0
2021-07-13,276,1,0,7,0,308.0,327,0.16615384615384615,126,0
2021-07-14,269,2,0,7,0,276.0,329,0.17423076923076924,99,0
2021-07-15,262,3,0,7,0,269.0,316,0.1853846153846154,138,0
2021-07-16,261,4,0,7,0,262.0,333,0.16115384615384618,153,0
2021-07-17,255,5,1,7,0,261.0,322,0.17384615384615387,130,0
2021-07-18,230,6,1,7,0,255.0,324,0.15884615384615383,152,0
2021-07-19,310,0,0,7,0,230.0,326,0.18,159,0
2021-07-20,252,1,0,7,0,310.0,328,0.16346153846153846,146,0
2021-07-21,278,2,0,7,0,252.0,317,0.1823076923076923,174,1
2021-07-22,268,3,0,7,0,278.0,322,0.17730769230769233,141,0
2021-07-23,253,4,0,7,0,268.0,329,0.16653846153846155,165,0
2021-07-24,264,5,1,7,0,253.0,330,0.16038461538461538,163,1
2021-07-25,227,6,1,7,0,264.0,325,0.17730769230769233,160,0
2021-07-26,287,0,0,7,0,227.0,321,0.18,138,1
2021-07-27,247,1,0,7,0,287.0,321,0.18115384615384617,158,0
2021-07-28,270,2,0,7,0,247.0,326,0.17423076923076924,128,0
2021-07-29,260,3,0,7,0,270.0,324,0.175,128,0
2021-07-30,274,4,0,7,0,260.0,326,0.17076923076923078,144,0
2021-07-31,271,5,1,7,0,274.0,330,0.16192307692307692,133,0
2021-08-01,221,6,1,8,0,271.0,330,0.15961538461538463,163,0
2021-08-02,255,0,0,8,0,221.0,326,0.17076923076923078,168,0
2021-08-03,258,1,0,8,0,255.0,326,0.1719230769230769,116,1
2021-08-04,285,2,0,8,0,258.0,323,0.18,161,0
2021-08-05,261,3,0,8,0,285.0,325,0.17615384615384616,105,0
2021-08-06,270,4,0,8,0,261.0,323,0.18115384615384617,133,0
2021-08-07,276,5,1,8,0,270.0,325,0.17115384615384616,166,0
2021-08-08,198,6,1,8,0,276.0,329,0.16423076923076924,155,0
2021-08-09,315,0,0,8,0,198.0,320,0.16153846153846155,101,1
2021-08-10,254,1,0,8,0,315.0,317,0.17538461538461542,125,0
2021-08-11,285,2,0,8,0,254.0,329,0.17230769230769233,138,0
2021-08-12,292,3,0,8,0,285.0,324,0.17384615384615387,143,0
2021-08-13,249,4,0,8,0,292.0,327,0.16653846153846155,138,1
2021-08-14,246,5,1,8,0,249.0,331,0.16153846153846155,116,0
2021-08-15,225,6,1,8,0,246.0,330,0.16461538461538464,166,0
2021-08-16,322,0,0,8,0,225.0,334,0.15615384615384617,153,0
2021-08-17,245,1,0,8,0,322.0,325,0.16884615384615387,138,0
2021-08-18,271,2,0,8,0,245.0,325,0.18269230769230768,126,0
2021-08-19,294,3,0,8,0,271.0,328,0.16692307692307692,133,1
2021-08-20,269,4,0,8,0,294.0,332,0.16076923076923075,142,1
2021-08-21,265,5,1,8,0,269.0,323,0.17615384615384616,137,0
2021-08-22,221,6,1,8,0,265.0,323,0.1719230769230769,145,0
2021-08-23,304,0,0,8,0,221.0,325,0.16423076923076924,191,0
2021-08-24,275,1,0,8,0,304.0,328,0.16538461538461538,148,0
2021-08-25,242,2,0,8,0,275.0,323,0.18384615384615385,149,0
2021-08-26,274,3,0,8,0,242.0,321,0.18346153846153848,176,1
2021-08-27,277,4,0,8,0,274.0,319,0.17307692307692307,120,1
2021-08-28,249,5,1,8,0,277.0,328,0.16576923076923075,151,0
2021-08-29,230,6,1,8,0,249.0,326,0.17653846153846153,134,1
2021-08-30,298,0,0,8,0,230.0,329,0.16538461538461538,163,1
2021-08-31,296,1,0,8,0,298.0,326,0.16538461538461538,156,1
2021-09-01,277,2,0,9,0,296.0,323,0.16884615384615384,159,0
2021-09-02,225,3,0,9,0,277.0,327,0.17423076923076924,166,0
2021-09-03,269,4,0,9,0,225.0,324,0.16846153846153847,163,0
2021-09-04,277,5,1,9,0,269.0,323,0.17115384615384616,140,0
2021-09-05,219,6,1,9,0,277.0,317,0.18384615384615385,156,1
2021-09-06,291,0,0,9,0,219.0,327,0.175,169,0
2021-09-07,276,1,0,9,0,291.0,329,0.16538461538461538,162,1
2021-09-08,282,2,0,9,0,276.0,331,0.16153846153846155,142,0
2021-09-09,260,3,0,9,0,282.0,320,0.1776923076923077,133,0
2021-09-10,233,4,0,9,0,260.0,316,0.18730769230769231,112,0
2021-09-11,261,5,1,9,0,233.0,330,0.15653846153846154,118,0
2021-09-12,235,6,1,9,0,261.0,324,0.1853846153846154,144,0
2021-09-13,301,0,0,9,0,235.0,327,0.16653846153846155,153,1
2021-09-14,281,1,0,9,0,301.0,317,0.17153846153846153,161,0
2021-09-15,282,2,0,9,0,281.0,325,0.17307692307692307,129,0
2021-09-16,268,3,0,9,0,282.0,322,0.17076923076923078,143,1
2021-09-17,265,4,0,9,0,268.0,326,0.17615384615384616,133,1
2021-09-18,286,5,1,9,0,265.0,321,0.17461538461538462,132,0
2021-09-19,243,6,1,9,0,286.0,327,0.16999999999999998,137,1
2021-09-20,328,0,0,9,0,243.0,323,0.17538461538461536,158,1
2021-09-21,258,1,0,9,0,328.0,324,0.17846153846153845,134,1
2021-09-22,265,2,0,9,0,258.0,320,0.18692307692307694,140,0
2021-09-23,273,3,0,9,0,265.0,319,0.18692307692307694,157,1
2021-09-24,250,4,0,9,0,273.0,324,0.17038461538461538,161,0
2021-09-25,277,5,1,9,0,250.0,326,0.16884615384615384,150,0
2021-09-26,235,6,1,9,0,277.0,325,0.17115384615384616,122,0
2021-09-27,354,0,0,9,0,235.0,322,0.18307692307692308,137,1
2021-09-28,279,1,0,9,0,354.0,319,0.17423076923076924,143,0
2021-09-29,259,2,0,9,0,279.0,327,0.16846153846153847,168,0
2021-09-30,292,3,0,9,0,259.0,328,0.16076923076923075,146,0
2021-10-01,270,4,0,10,0,292.0,329,0.16653846153846155,136,0
2021-10-02,263,5,1,10,0,270.0,326,0.16846153846153847,138,0
2021-10-03,234,6,1,10,0,263.0,316,0.18846153846153849,164,0
2021-10-04,286,0,0,10,0,234.0,326,0.16807692307692307,154,0
2021-10-05,271,1,0,10,0,286.0,320,0.17346153846153844,142,1
2021-10-06,256,2,0,10,0,271.0,324,0.1676923076923077,147,0
2021-10-07,265,3,0,10,0,256.0,324,0.16884615384615384,162,1
2021-10-08,289,4,0,10,0,265.0,326,0.17846153846153845,150,1
2021-10-09,246,5,1,10,0,289.0,315,0.1757692307692308,161,0
2021-10-10,244,6,1,10,0,246.0,324,0.17307692307692307,143,0
2021-10-11,297,0,0,10,0,244.0,321,0.18076923076923077,145,1
2021-10-12,270,1,0,10,0,297.0,329,0.17307692307692307,171,0
2021-10-13,309,2,0,10,0,270.0,321,0.16807692307692307,156,0
2021-10-14,253,3,0,10,0,309.0,329,0.16461538461538464,150,1
2021-10-15,261,4,0,10,0,253.0,329,0.16884615384615384,164,1
2021-10-16,293,5,1,10,0,261.0,324,0.16999999999999998,155,1
2021-10-17,228,6,1,10,0,293.0,326,0.17884615384615385,127,0
2021-10-18,333,0,0,10,0,228.0,322,0.17846153846153845,157,0
2021-10-19,253,1,0,10,0,333.0,323,0.16999999999999998,137,1
2021-10-20,277,2,0,10,0,253.0,324,0.17461538461538462,166,0
2021-10-21,277,3,0,10,0,277.0,327,0.16730769230769232,178,0
2021-10-22,281,4,0,10,0,277.0,327,0.1696153846153846,157,0
2021-10-23,260,5,1,10,0,281.0,325,0.16615384615384615,183,1
2021-10-24,227,6,1,10,0,260.0,326,0.16423076923076924,119,1
2021-10-25,308,0,0,10,0,227.0,327,0.17230769230769233,145,0
2021-10-26,259,1,0,10,0,308.0,322,0.17461538461538462,132,1
2021-10-27,244,2,0,10,0,259.0,328,0.165,139,0
2021-10-28,268,3,0,10,0,244.0,328,0.165,180,0
2021-10-29,276,4,0,10,0,268.0,321,0.1769230769230769,127,0
2021-10-30,276,5,1,10,0,276.0,331,0.16692307692307692,169,0
2021-10-31,227,6,1,10,0,276.0,322,0.18846153846153849,149,1
2021-11-01,285,0,0,11,0,227.0,318,0.18500000000000003,132,0
2021-11-02,277,1,0,11,0,285.0,333,0.17153846153846153,133,0
2021-11-03,283,2,0,11,0,277.0,328,0.17384615384615387,107,0
2021-11-04,261,3,0,11,0,283.0,331,0.16884615384615384,148,1
2021-11-05,280,4,0,11,0,261.0,324,0.17230769230769233,147,0
2021-11-06,244,5,1,11,0,280.0,327,0.17076923076923078,114,1
2021-11-07,233,6,1,11,0,244.0,326,0.17307692307692307,149,1
2021-11-08,281,0,0,11,0,233.0,329,0.1719230769230769,115,0
2021-11-09,283,1,0,11,0,281.0,324,0.17230769230769233,143,0
2021-11-10,274,2,0,11,0,283.0,325,0.165,144,1
2021-11-11,262,3,0,11,0,274.0,324,0.17230769230769233,123,0
2021-11-12,272,4,0,11,0,262.0,320,0.1757692307692308,155,1
2021-11-13,285,5,1,11,0,272.0,328,0.16346153846153846,136,0
2021-11-14,225,6,1,11,0,285.0,329,0.16999999999999998,159,0
2021-11-15,298,0,0,11,0,225.0,323,0.17038461538461538,141,0
2021-11-16,277,1,0,11,0,298.0,328,0.15653846153846154,166,0
2021-11-17,252,2,0,11,0,277.0,320,0.18615384615384614,118,1
2021-11-18,290,3,0,11,0,252.0,323,0.17730769230769233,174,1
2021-11-19,273,4,0,11,0,290.0,328,0.165,154,0
2021-11-20,279,5,1,11,0,273.0,325,0.16653846153846155,125,0
2021-11-21,228,6,1,11,0,279.0,326,0.16038461538461538,193,0
2021-11-22,338,0,0,11,0,228.0,331,0.16,160,0
2021-11-23,263,1,0,11,0,338.0,322,0.17846153846153845,138,0
2021-11-24,277,2,0,11,0,263.0,326,0.16153846153846155,144,1
2021-11-25,306,3,0,11,0,277.0,320,0.17538461538461542,158,1
2021-11-26,258,4,0,11,0,306.0,323,0.17461538461538462,172,1
2021-11-27,257,5,1,11,0,258.0,320,0.1803846153846154,100,0
2021-11-28,223,6,1,11,0,257.0,323,0.1676923076923077,148,0
2021-11-29,324,0,0,11,0,223.0,317,0.18038461538461537,134,0
2021-11-30,282,1,0,11,0,324.0,326,0.1757692307692308,155,0
2021-12-01,335,2,0,12,1,282.0,302,0.22230769230769232,185,0
2021-12-02,327,3,0,12,1,335.0,303,0.22192307692307695,173,0
2021-12-03,306,4,0,12,1,327.0,298,0.22807692307692307,137,1
2021-12-04,355,5,1,12,1,306.0,298,0.23192307692307693,173,0
2021-12-05,287,6,1,12,1,355.0,303,0.22884615384615387,149,0
2021-12-06,389,0,0,12,1,287.0,301,0.23884615384615385,128,1
2021-12-07,346,1,0,12,1,389.0,308,0.22,191,1
2021-12-08,384,2,0,12,1,346.0,310,0.21846153846153846,143,0
2021-12-09,355,3,0,12,1,384.0,299,0.23307692307692307,154,0
2021-12-10,349,4,0,12,1,355.0,301,0.22230769230769232,137,1
2021-12-11,340,5,1,12,1,349.0,307,0.21307692307692308,138,1
2021-12-12,305,6,1,12,1,340.0,307,0.21884615384615386,170,0
2021-12-13,421,0,0,12,1,305.0,301,0.23038461538461538,111,0
2021-12-14,330,1,0,12,1,421.0,305,0.2234615384615385,135,0
2021-12-15,323,2,0,12,1,330.0,295,0.23076923076923078,132,1
2021-12-16,344,3,0,12,1,323.0,307,0.21653846153846154,136,0
2021-12-17,355,4,0,12,1,344.0,295,0.23846153846153847,157,1
2021-12-18,365,5,1,12,1,355.0,309,0.22115384615384615,167,0
2021-12-19,273,6,1,12,1,365.0,303,0.2276923076923077,146,1
2021-12-20,379,0,0,12,1,273.0,298,0.22423076923076923,150,0
2021-12-21,321,1,0,12,1,379.0,296,0.24346153846153845,159,0
2021-12-22,364,2,0,12,1,321.0,304,0.21576923076923077,119,0
2021-12-23,352,3,0,12,1,364.0,311,0.21153846153846154,126,1
2021-12-24,347,4,0,12,1,352.0,298,0.23846153846153847,182,0
2021-12-25,342,5,1,12,1,347.0,304,0.2196153846153846,209,0
2021-12-26,307,6,1,12,1,342.0,304,0.2107692307692308,138,1
2021-12-27,374,0,0,12,1,307.0,307,0.22999999999999998,156,0
2021-12-28,373,1,0,12,1,374.0,311,0.2173076923076923,157,0
2021-12-29,346,2,0,12,1,373.0,298,0.2323076923076923,156,0
2021-12-30,365,3,0,12,1,346.0,303,0.22230769230769232,165,0
2021-12-31,350,4,0,12,1,365.0,308,0.21153846153846154,136,0
2022-01-01,365,5,1,1,1,350.0,280,0.2846153846153846,175,1
2022-01-02,324,6,1,1,1,365.0,285,0.27192307692307693,167,0
2022-01-03,363,0,0,1,1,324.0,274,0.28192307692307694,154,0
2022-01-04,340,1,0,1,1,363.0,283,0.2684615384615385,159,1
2022-01-05,349,2,0,1,1,340.0,278,0.27576923076923077,122,0
2022-01-06,330,3,0,1,1,349.0,286,0.26384615384615384,142,1
2022-01-07,363,4,0,1,1,330.0,290,0.2576923076923077,148,0
2022-01-08,378,5,1,1,1,363.0,284,0.2723076923076923,130,1
2022-01-09,289,6,1,1,1,378.0,291,0.25384615384615383,162,0
2022-01-10,396,0,0,1,1,289.0,276,0.28076923076923077,139,0
2022-01-11,389,1,0,1,1,396.0,286,0.26999999999999996,132,0
2022-01-12,363,2,0,1,1,389.0,281,0.27192307692307693,126,0
2022-01-13,338,3,0,1,1,363.0,289,0.2630769230769231,117,0
2022-01-14,331,4,0,1,1,338.0,289,0.27192307692307693,173,0
2022-01-15,334,5,1,1,1,331.0,284,0.26153846153846155,151,0
2022-01-16,293,6,1,1,1,334.0,289,0.26692307692307693,148,0
2022-01-17,374,0,0,1,1,293.0,288,0.2692307692307692,158,0
2022-01-18,355,1,0,1,1,374.0,281,0.2676923076923077,152,0
2022-01-19,341,2,0,1,1,355.0,281,0.2726923076923077,146,0
2022-01-20,380,3,0,1,1,341.0,289,0.2619230769230769,124,1
2022-01-21,357,4,0,1,1,380.0,284,0.2673076923076923,155,0
2022-01-22,352,5,1,1,1,357.0,280,0.27461538461538465,129,1
2022-01-23,278,6,1,1,1,352.0,280,0.275,158,0
2022-01-24,370,0,0,1,1,278.0,279,0.2773076923076923,136,1
2022-01-25,331,1,0,1,1,370.0,285,0.2692307692307692,161,0
2022-01-26,352,2,0,1,1,331.0,284,0.27307692307692305,116,0
2022-01-27,345,3,0,1,1,352.0,285,0.26884615384615385,156,1
2022-01-28,356,4,0,1,1,345.0,285,0.26,131,0
2022-01-29,344,5,1,1,1,356.0,288,0.26807692307692305,142,0
2022-01-30,296,6,1,1,1,344.0,288,0.27384615384615385,175,0
2022-01-31,410,0,0,1,1,296.0,274,0.2803846153846154,139,1
2022-02-01,355,1,0,2,1,410.0,284,0.2734615384615385,197,0
2022-02-02,336,2,0,2,1,355.0,284,0.25961538461538464,152,1
2022-02-03,314,3,0,2,1,336.0,284,0.27961538461538465,144,0
2022-02-04,328,4,0,2,1,314.0,294,0.2553846153846154,147,1
2022-02-05,309,5,1,2,1,328.0,285,0.2630769230769231,111,1
2022-02-06,272,6,1,2,1,309.0,293,0.26153846153846155,128,0
2022-02-07,398,0,0,2,1,272.0,279,0.26692307692307693,155,0
2022-02-08,370,1,0,2,1,398.0,273,0.2915384615384615,155,0
2022-02-09,332,2,0,2,1,370.0,279,0.2784615384615385,153,0
2022-02-10,352,3,0,2,1,332.0,288,0.26153846153846155,158,1
2022-02-11,351,4,0,2,1,352.0,284,0.27653846153846157,141,0
2022-02-12,335,5,1,2,1,351.0,281,0.2726923076923077,148,1
2022-02-13,303,6,1,2,1,335.0,289,0.2619230769230769,142,0
2022-02-14,387,0,0,2,1,303.0,284,0.26576923076923076,141,1
2022-02-15,363,1,0,2,1,387.0,286,0.26346153846153847,142,0
2022-02-16,346,2,0,2,1,363.0,280,0.26615384615384613,160,1
2022-02-17,311,3,0,2,1,346.0,283,0.2619230769230769,129,0
2022-02-18,320,4,0,2,1,311.0,289,0.25884615384615384,150,0
2022-02-19,352,5,1,2,1,320.0,276,0.27576923076923077,157,1
2022-02-20,325,6,1,2,1,352.0,280,0.2753846153846154,129,0
2022-02-21,406,0,0,2,1,325.0,290,0.25961538461538464,149,0
2022-02-22,312,1,0,2,1,406.0,285,0.2726923076923077,169,1
2022-02-23,328,2,0,2,1,312.0,273,0.2792307692307692,160,0
2022-02-24,370,3,0,2,1,328.0,290,0.2569230769230769,161,0
2022-02-25,324,4,0,2,1,370.0,288,0.2646153846153846,138,0
2022-02-26,331,5,1,2,1,324.0,276,0.2846153846153846,127,0
2022-02-27,312,6,1,2,1,331.0,287,0.26384615384615384,148,0
2022-02-28,415,0,0,2,1,312.0,281,0.28076923076923077,155,1
2022-03-01,279,1,0,3,0,415.0,311,0.20192307692307693,121,0
2022-03-02,272,2,0,3,0,279.0,310,0.20461538461538462,155,0
2022-03-03,265,3,0,3,0,272.0,306,0.22384615384615386,130,0
2022-03-04,263,4,0,3,0,265.0,306,0.2173076923076923,149,1
2022-03-05,302,5,1,3,0,263.0,306,0.21884615384615386,164,0
2022-03-06,192,6,1,3,0,302.0,305,0.22153846153846152,187,0
2022-03-07,276,0,0,3,0,192.0,306,0.22307692307692306,165,0
2022-03-08,285,1,0,3,0,276.0,314,0.21230769230769234,136,1
2022-03-09,259,2,0,3,0,285.0,310,0.20846153846153845,146,0
2022-03-10,252,3,0,3,0,259.0,307,0.22,166,0
2022-03-11,273,4,0,3,0,252.0,304,0.22076923076923077,159,1
2022-03-12,283,5,1,3,0,273.0,308,0.21846153846153846,99,1
2022-03-13,225,6,1,3,0,283.0,301,0.22346153846153843,135,1
2022-03-14,283,0,0,3,0,225.0,298,0.2353846153846154,156,0
2022-03-15,270,1,0,3,0,283.0,304,0.2234615384615385,148,0
2022-03-16,269,2,0,3,0,270.0,301,0.22307692307692306,125,0
2022-03-17,249,3,0,3,0,269.0,306,0.2173076923076923,153,1
2022-03-18,298,4,0,3,0,249.0,305,0.2126923076923077,146,0
2022-03-19,231,5,1,3,0,298.0,308,0.22115384615384615,160,1
2022-03-20,217,6,1,3,0,231.0,306,0.2234615384615385,151,0
2022-03-21,319,0,0,3,0,217.0,302,0.2203846153846154,197,0
2022-03-22,263,1,0,3,0,319.0,309,0.22115384615384615,150,1
2022-03-23,236,2,0,3,0,263.0,304,0.21576923076923077,140,0
2022-03-24,283,3,0,3,0,236.0,307,0.21307692307692308,126,0
2022-03-25,255,4,0,3,0,283.0,300,0.2253846153846154,153,0
2022-03-26,271,5,1,3,0,255.0,300,0.2253846153846154,146,1
2022-03-27,216,6,1,3,0,271.0,306,0.22692307692307695,136,0
2022-03-28,326,0,0,3,0,216.0,301,0.22653846153846152,131,0
2022-03-29,285,1,0,3,0,326.0,304,0.2276923076923077,135,0
2022-03-30,300,2,0,3,0,285.0,305,0.21807692307692308,155,1
2022-03-31,266,3,0,3,0,300.0,295,0.23307692307692307,144,0
2022-04-01,253,4,0,4,0,266.0,308,0.21115384615384616,151,0
2022-04-02,291,5,1,4,0,253.0,306,0.22,156,0
2022-04-03,236,6,1,4,0,291.0,304,0.22807692307692307,134,0
2022-04-04,318,0,0,4,0,236.0,304,0.22615384615384615,167,0
